,image,label
4258,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/cbde9273-d62e-4651-879c-ca2b0ad6cf0f.jpg,cecum
4259,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/70197ae7-c6f0-415d-96f6-e077c5fb2d78.jpg,retroflex-stomach
4260,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/66b2cc6c-abe2-42ff-ab41-9bed01bbee32.jpg,bbps-0-1
4261,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d3bd0bfb-7726-48f4-a628-c42e92bcfdae.jpg,cecum
4262,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/d4b84dc9-664c-4dd2-b839-ed8c4ba8479f.jpg,esophagitis-a
4263,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/85413a0e-2b4a-4059-bccb-926de144c6c8.jpg,dyed-resection-margins
4264,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/e8c12d08-a434-4fc1-8d48-258407a51664.jpg,cecum
4265,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a6733f49-494c-4ebd-b64f-76eee8a38f23.jpg,dyed-resection-margins
4266,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/a1095a40-98c7-4114-9204-95b5448d4738.jpg,dyed-lifted-polyps
4267,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/3ad3a7ff-4af6-4398-88f5-9ecf8b67830c.jpg,polyps
4268,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/7c69c0a9-fed5-4588-8b6d-98f317070486.jpg,retroflex-rectum
4269,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/61fbf887-4c44-4b04-928f-1a08349abcd6.jpg,ulcerative-colitis-grade-2
4270,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/00909788-4bd5-42d7-bd4e-729897520cc5.jpg,ulcerative-colitis-grade-3
4271,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/121a4b37-1ae0-4db7-8dc2-c07d18c8257d.jpg,z-line
4272,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/a167c629-f027-4a85-9939-de566b6ec657.jpg,bbps-0-1
4273,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/b4f37021-de60-49b8-a848-17bbdaff3485.jpg,bbps-2-3
4274,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/82b0a54e-1482-45ab-8c1e-07660fbe0a73.jpg,pylorus
4275,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/988d2d86-5616-453d-b6a9-4409c5b2b8f6.jpg,retroflex-rectum
4276,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/1d549e39-2771-4f64-b1fb-c0f642c68d75.jpg,retroflex-stomach
4277,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/562cb148-957f-48f5-91fb-9fd21de01418.jpg,retroflex-rectum
4278,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8900b87b-9d7f-42f0-995a-343091bc2f09.jpg,z-line
4279,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/87bfeba2-737e-4d0a-a499-3e9ef35b321f.jpg,polyps
4280,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/48fc9085-4329-4576-9c85-4099d4b42e5d.jpg,cecum
4281,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/82264eb2-4a7e-4731-a5ed-36192954dc4a.jpg,z-line
4282,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a2cb34eb-a94e-453b-8702-07d314dff946.jpg,cecum
4283,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/4c8088d1-3b35-4fb3-91b7-0e15b92e2818.jpg,cecum
4284,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/cd9718ca-e56b-4e45-b2fa-e559f598b0e3.jpg,dyed-resection-margins
4285,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/b840ca3b-5dc3-4c74-adb1-70d0dad1bb29.jpg,ulcerative-colitis-grade-0-1
4286,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0ca4e56f-db0b-4ad6-90dc-6cc39bf7e995.jpg,z-line
4287,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/c0b252dc-8d1b-4913-9676-6aae92337495.jpg,cecum
4288,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/eab508ce-5637-4170-9755-3c68902fd641.jpg,bbps-0-1
4289,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/d6b620c7-4466-4398-ad48-c020e48d7b29.jpg,barretts-short-segment
4290,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3533a023-3948-4f5b-ae6c-101674195332.jpg,cecum
4291,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/7e5ae5ea-5295-4c87-a1d5-83520370ea93.jpg,bbps-2-3
4292,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/db70aadc-5240-4915-8d5f-f37be163aa22.jpg,dyed-resection-margins
4293,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ac6fffe0-8839-4564-9ddf-9b0d8da53af9.jpg,pylorus
4294,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c818495c-a029-466b-bdbe-67d3ded87ae2.jpg,z-line
4295,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/1fd449ed-bf9e-48c0-a499-c3042c0223c0.jpg,bbps-2-3
4296,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/2447ec47-94b6-4627-aa99-f496d7d0b702.jpg,bbps-2-3
4297,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/f08859e9-b7f2-401f-ab19-33b7b54abe52.jpg,dyed-lifted-polyps
4298,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4461c8a9-3d6c-4b8a-ad60-be6b8e3c352e.jpg,ulcerative-colitis-grade-2
4299,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/452d09bc-699a-4aaf-94d0-5478598e3bdd.jpg,bbps-2-3
4300,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d8b0fb8e-6b54-4f55-b9b3-e6b3c8573a0a.jpg,pylorus
4301,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/f809b52f-d9e1-41eb-9b83-f77245d03055.jpg,dyed-resection-margins
4302,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/c544a39b-be34-4248-90b5-0d4996105bd5.jpg,dyed-lifted-polyps
4303,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/impacted-stool/db798308-9faa-454b-97a8-bb8188c4f08f.jpg,impacted-stool
4304,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/ab0eef97-2217-46ea-a3b5-7048929d81c2.jpg,retroflex-rectum
4305,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/25302157-fdd2-4401-a3c7-a31c34f2b928.jpg,polyps
4306,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/6077d179-d002-41ec-9a8b-4e3b3914307e.jpg,bbps-2-3
4307,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/4cf6e04c-1f73-4c36-8e40-1debd87ad24a.jpg,bbps-0-1
4308,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/147257f5-7401-4f3a-bacb-7c16611c2ef1.jpg,polyps
4309,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2f310aaf-7a07-4b5f-9ee6-51dacff4ea21.jpg,z-line
4310,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/8963dc0a-d662-498d-8a2a-f9e4fd97ba3a.jpg,bbps-2-3
4311,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/ba225eb1-e61e-4bf8-9715-775ecacfa6ae.jpg,dyed-lifted-polyps
4312,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/b1b8d5eb-7910-4bde-ba59-5ca6771ab7db.jpg,retroflex-rectum
4313,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/ea3eb26b-fda1-4b01-bc6d-52e94bbdc302.jpg,polyps
4314,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/cc598f64-1203-4100-9087-8e1a0c27e0d8.jpg,ulcerative-colitis-grade-2
4315,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/07a7383b-7068-4424-8271-e7c58c14616b.jpg,z-line
4316,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/f85f96c3-04a6-418a-aa69-197780d38a4e.jpg,retroflex-stomach
4317,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/ae022749-ae05-4bd3-8357-9294829ff49f.jpg,retroflex-stomach
4318,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a55d4259-08d7-432f-8d3e-786ad1cd49ea.jpg,ulcerative-colitis-grade-2
4319,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/b8ff183e-e701-49a0-ac7b-bfab3a11cc85.jpg,bbps-2-3
4320,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/70f5b2dc-80b0-432c-adc4-a6d6a4dba3cd.jpg,polyps
4321,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/99b45706-2b73-4742-a038-006307d1aeb7.jpg,esophagitis-b-d
4322,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/f061abaf-7907-498b-939f-4ea88d83c17d.jpg,retroflex-stomach
4323,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/52f97692-6285-4e2c-a494-b92c67b5a1ed.jpg,polyps
4324,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/dfcd1f05-1231-46b5-a93f-1722a9efe3df.jpg,bbps-0-1
4325,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b7f2ad93-34c1-4721-a58a-71dc5d4bab6d.jpg,z-line
4326,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/83847151-66d7-4967-a671-7105880e7de3.jpg,pylorus
4327,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/4b3c53c8-84cf-424c-a7ce-6c3d223a8559.jpg,dyed-lifted-polyps
4328,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/65d970f4-4d7f-4e19-b8ea-a4921dad1c39.jpg,bbps-2-3
4329,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7d7ffe3d-b0f2-4165-841e-1942f543c385.jpg,z-line
4330,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/95edc18d-accd-4c1f-9ab2-787d5fea12d5.jpg,dyed-lifted-polyps
4331,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/cf93ced9-e20d-425c-88cf-fc37a97b3bf2.jpg,bbps-2-3
4332,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/b5ddc574-82ef-4e8f-9090-97e1d50b0595.jpg,cecum
4333,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/2b0e7646-5f62-4f13-b1fd-a9a8c476afa5.jpg,esophagitis-a
4334,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/d000dbba-83e6-47b9-8b38-e194d2145b20.jpg,retroflex-stomach
4335,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/b398729c-b802-445a-a46c-451817411f38.jpg,polyps
4336,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/19fbdf4d-bf29-4a07-831c-3742f7495e57.jpg,polyps
4337,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/68b03d64-882f-4732-bdcf-675f006ac7c9.jpg,bbps-0-1
4338,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/93799964-5ced-42a2-9e51-1455e7e43d44.jpg,ulcerative-colitis-grade-2
4339,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/cc7bcf85-e2e8-4f3d-b9cd-c98ae55e2132.jpg,z-line
4340,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/6aa7f1ba-7e09-4787-9675-d0c8b2104c48.jpg,esophagitis-b-d
4341,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2133ad03-848c-48d0-8279-05e851b44287.jpg,ulcerative-colitis-grade-2
4342,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/7329c84d-f7da-40d5-be6c-6acba4015c83.jpg,dyed-resection-margins
4343,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/5d6e0452-8a65-48e2-8102-2a0f46113b5e.jpg,dyed-resection-margins
4344,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/11b22273-e4bf-4258-a95e-92e0fa6cbeca.jpg,retroflex-stomach
4345,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/11c8a3f8-4ad0-42b8-8f45-a7b31feb5727.jpg,cecum
4346,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/8c29d701-61da-4cba-90af-b01d8480e6d4.jpg,pylorus
4347,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/08db663a-49d8-45ba-a57c-00287479b199.jpg,bbps-2-3
4348,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/1caae4b8-0091-473b-9ead-947751991097.jpg,cecum
4349,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/6a5ff049-c453-4b1a-9977-07b00deac4c6.jpg,bbps-2-3
4350,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/0ee7490e-8c46-4fcb-af53-eea80fec2394.jpg,polyps
4351,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/96944ffd-c92a-46aa-84fc-8fb8ccabf986.jpg,cecum
4352,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/2d9a812b-9353-4294-805e-57a5f197aa5c.jpg,retroflex-stomach
4353,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/c818b6b2-43a6-44dd-828a-459ffd0ad8d5.jpg,bbps-0-1
4354,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/28b86574-0331-4c07-9e36-75afd297b358.jpg,bbps-0-1
4355,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/6d0531ce-c5e8-4572-ad96-6c6426f55370.jpg,retroflex-rectum
4356,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3552f1a9-79d8-4d03-a6e3-7175dcd74cf7.jpg,dyed-lifted-polyps
4357,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/a78b31af-6ad7-42d3-a852-fd660312757d.jpg,polyps
4358,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/16cef1f6-a672-44b6-b844-b27536783283.jpg,bbps-2-3
4359,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/4604cf0d-7992-48a4-baba-51768bcf0469.jpg,polyps
4360,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/89715780-7d64-48dc-b36f-8e31db491abb.jpg,esophagitis-a
4361,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/44357b92-f5d6-4cd7-a910-a6c6dfea4e38.jpg,esophagitis-b-d
4362,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/fcf5d1a1-23eb-4150-a143-bb0a156e5a90.jpg,retroflex-rectum
4363,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/d41ea5f9-52a5-42ca-991f-bf187236c7d9.jpg,retroflex-stomach
4364,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/e1b3d581-bb86-4ba4-a774-28adf5d618a2.jpg,bbps-2-3
4365,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/ba76ecf1-5b12-48fd-a15a-76d3ed00d437.jpg,retroflex-stomach
4366,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/9bccf7a8-6ae1-45ed-9d09-233528edfaba.jpg,pylorus
4367,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/e5ab8000-9b67-4f81-8dc5-7da8005ec09e.jpg,polyps
4368,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/5aa671b5-1e20-44ca-89f8-ebaefd40e157.jpg,polyps
4369,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/barretts/8b730bab-4e4e-4f92-95f3-91dd345d78a0.jpg,barretts
4370,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7f7f0983-0e65-43fb-98e2-21dcdee72723.jpg,z-line
4371,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a7aebbfb-6c32-4ef9-9b77-c20d06e355e8.jpg,dyed-resection-margins
4372,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c40687b9-0f74-47bf-891d-2e4d44f97a93.jpg,z-line
4373,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/e83ba66b-583b-4c81-9e5f-1e8df674f7b7.jpg,pylorus
4374,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/be7a8c26-3470-4da6-b85f-3e344748a5e1.jpg,cecum
4375,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/impacted-stool/eb6de488-d7c8-4b68-81ee-6ba09a25ae5b.jpg,impacted-stool
4376,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/a52c7432-341b-4899-b259-95c4cecefd27.jpg,bbps-2-3
4377,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cab12058-0fb0-4f2f-b09f-ba127d6bb242.jpg,pylorus
4378,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3eb3dbee-b409-4289-80d5-245021d1955d.jpg,dyed-lifted-polyps
4379,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/c9f66673-e6a7-417b-b6c4-9090adc8a748.jpg,polyps
4380,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/e51f49ce-d58d-43ca-8e14-008f6de83d4f.jpg,pylorus
4381,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/905010cb-16a3-4908-8a00-bd78a71d52fd.jpg,bbps-2-3
4382,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/a52dc689-68f7-466a-ad68-949223c442ff.jpg,dyed-lifted-polyps
4383,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/impacted-stool/011b9803-a7bb-4278-8cd8-44c53dd2508a.jpg,impacted-stool
4384,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/61934b4a-ee72-4111-92ed-391622ef5f4f.jpg,bbps-2-3
4385,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b1d02f1e-bfd1-45f0-8e5a-e315635d58f1.jpg,ulcerative-colitis-grade-2
4386,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d153a964-471a-40a3-b717-d472b6a42165.jpg,cecum
4387,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/78f6ba8e-4ce6-4cd7-93cc-f6d502b9f976.jpg,dyed-resection-margins
4388,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/e2b350c7-83af-423d-a52a-2c714de1c155.jpg,retroflex-rectum
4389,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/2ee96739-9bd6-4f2d-ad46-b2e0489ae11e.jpg,retroflex-rectum
4390,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/315623e6-986e-4485-95df-07c4df5a40c7.jpg,bbps-2-3
4391,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/052c2078-e97c-4244-9093-e143194d5101.jpg,dyed-lifted-polyps
4392,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b9c3bada-de49-4c19-96d9-ea67fd014fb2.jpg,z-line
4393,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1-2/bc798925-4c5b-4917-9413-de446041262e.jpg,ulcerative-colitis-grade-1-2
4394,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/5a46563f-960d-491a-876a-65f2cca8744f.jpg,bbps-2-3
4395,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/b33a1f15-b2c0-4e76-865a-9c547e75a884.jpg,retroflex-stomach
4396,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/590b8d1c-6576-46a3-8ea6-c5b239ecc729.jpg,bbps-2-3
4397,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/bbbc9b3e-a884-461d-8df2-47369030f4a5.jpg,bbps-2-3
4398,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/1c4074b1-b0e6-4ee1-b675-fe06e9e9d699.jpg,dyed-resection-margins
4399,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c1193e64-0fac-4065-bfd8-2c69f20231a4.jpg,bbps-2-3
4400,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/impacted-stool/a0b980ef-36a5-458a-bc99-471580b62101.jpg,impacted-stool
4401,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/ba7c6f05-2587-4e3e-9874-2a7ccf16c8e2.jpg,cecum
4402,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/294b3b88-bb5e-42d0-9806-cd22fe970b8f.jpg,cecum
4403,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a0200f43-4fe6-4a87-b3da-f8103164f9af.jpg,dyed-resection-margins
4404,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/ebf2a40b-aea7-4d38-b099-0b96e33510cd.jpg,cecum
4405,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/2c93f2a1-95e8-45a1-af3d-3a4214b6bae2.jpg,retroflex-stomach
4406,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a2e5c1e8-9c9d-4fb5-91ba-fc201a12235f.jpg,cecum
4407,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/3efbd8ca-c325-4124-ab3d-2d4367e03041.jpg,polyps
4408,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/44fe307d-f6a5-4b7a-ad7b-ab741e55c56d.jpg,bbps-2-3
4409,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/95a23c04-f6bc-4848-b7dd-06a3cada59aa.jpg,dyed-lifted-polyps
4410,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/258df2e2-648a-403d-b2ec-988a0041761b.jpg,bbps-0-1
4411,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8b86e541-4f4c-49c7-89ab-2fd9c8117800.jpg,dyed-lifted-polyps
4412,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/6f67c05c-43c1-4241-ae5a-96ab471eace3.jpg,esophagitis-a
4413,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e773c1a4-44e4-43b2-abdf-829b974847d2.jpg,ulcerative-colitis-grade-2
4414,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/65c2a729-b9b8-42df-b0ab-0ae470e494f2.jpg,bbps-0-1
4415,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/49046307-abc0-4efd-a572-0cc5797f2d52.jpg,pylorus
4416,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/4d0b10a3-a055-4239-b455-cca44f90998d.jpg,ulcerative-colitis-grade-3
4417,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/fd3d017b-c947-4259-9240-5e2e3a9d08f6.jpg,dyed-resection-margins
4418,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/64e58ea5-e24a-4692-aa28-2f4b00806818.jpg,ulcerative-colitis-grade-2
4419,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/df4afb86-4b62-4a28-a127-19df432abcc2.jpg,retroflex-rectum
4420,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/1b1800ae-c615-4e71-af46-dd2bd96098b4.jpg,retroflex-stomach
4421,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/30bf5f5c-fb00-4232-bd09-a758858bffbd.jpg,ulcerative-colitis-grade-1
4422,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/2d5fa59c-95b2-486a-b22c-a32260da71b8.jpg,pylorus
4423,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/33e82aa7-ff67-4370-8f77-cd58e4f0097d.jpg,ulcerative-colitis-grade-2
4424,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/impacted-stool/646f0e11-a339-449f-b77f-8ff0d70d7df5.jpg,impacted-stool
